,TRBV7-2*04,TRBV29_OR9-2*02,TRBV20-1*06,TRBV7-9*02,TRBV24-1*01,TRBV12-4*02,TRBV7-6*02,TRBV20-1*03,TRBV29-1*01,TRBV4-1*02,TRBV19*01,TRBV10-3*01,TRBV6-6*04,TRBV6-8*01,TRBV7-3*02,TRBV12-3*01,TRBV7-9*01,TRBV17*01,TRBV14*01,TRBV20-1*01,TRBV4-3*02,TRBV5-4*01,TRBV5-1*01,TRBV30*05,TRBV25-1*01,TRBV11-2*01,TRBV5-4*03,TRBV5-1*02,TRBV5-5*02,TRBV6-7*01,TRBV7-7*01,TRBV4-3*01,TRBV5-3*02,TRBV20-1*05,TRBV13*01,TRBV2*01,TRBV21_OR9-2*01,TRBV2*02,TRBV30*04,TRBV30*02,TRBV7-3*05,TRBV20_OR9-2*02,TRBV6-2*01,TRBV7-2*03,TRBV6-6*01,TRBV11-3*04,TRBV6-4*02,TRBV10-2*02,TRBV19*02,TRBV7-9*04,TRBV29-1*02,TRBV11-2*02,TRBV18*01,TRBV20_OR9-2*01,TRBV15*01,TRBV11-3*02,TRBV7-9*07,TRBV5-5*03,TRBV10-2*01,TRBV3-1*02,TRBV11-2*03,TRBV9*01,TRBV7-7*02,TRBV12-4*01,TRBV6-1*01,TRBV6-3*01,TRBV4-1*01,TRBV6-5*01,TRBV10-1*01,TRBV6-4*01,TRBV9*03,TRBV7-8*01,TRBV28*01,TRBV7-3*04,TRBV7-9*03,TRBV7-3*03,TRBV24_OR9-2*01,TRBV16*01,TRBV10-1*02,TRBV7-3*01,TRBV7-2*01,TRBV2*03,TRBV17*02,TRBV7-9*06,TRBV15*02,TRBV19*03,TRBV5-3*01,TRBV20-1*02,TRBV5-5*01,TRBV11-1*01,TRBV27*01,TRBV14*02,TRBV20-1*04,TRBV30*01,TRBV6-6*02,TRBV6-6*03,TRBV5-7*01,TRBV7-6*01,TRBV5-6*01*CDR1,TRBV12-5*01,TRBV13*02,TRBV4-3*03,TRBV7-2*02,TRBV23-1*01,TRBV20_OR9-2*03,TRBV4-2*02,TRBV7-4*01,TRBV6-9*01,TRBV29-1*03,TRBV5-4*02,TRBV5-8*02,TRBV7-9*05,TRBV20-1*07,TRBV6-6*05,TRBV11-3*01,TRBV24-1*02,TRBV29_OR9-2*01,TRBV5-8*01,TRBV4-2*01,TRBV4-3*04,TRBV10-3*02,TRBV11-3*03,TRBV7-8*02,TRBV15*03,TRBV9*02,TRBV3-1*01,TRBV5-4*04,TRBV7-1*01
TRBV5-7*01,0.38463,0.38454999999999995,0.6119600000000001,0.50512,0.67881,0.35173,0.38441000000000003,0.6119600000000001,0.38454999999999995,0.44155999999999995,0.43248,0.67881,0.51283,0.51993,0.4607,0.35173,0.50512,0.38441000000000003,0.5028900000000001,0.6119600000000001,0.44160999999999995,0.0,0.38653000000000004,0.58512,0.50153,0.43765,0.0,0.38653000000000004,0.0,0.45148,0.38441000000000003,0.44160999999999995,0.39796,0.6119600000000001,0.21533000000000002,0.33565,0.38768,0.33565,0.58512,0.58512,0.4607,0.61197,0.48412999999999995,0.38463,0.51283,0.43765,0.44997,0.67881,0.43248,0.50512,0.38454999999999995,0.43765,0.38441000000000003,0.6119600000000001,0.38438000000000005,0.43765,0.50512,0.0,0.67881,0.49577000000000004,0.43765,0.28488,0.38441000000000003,0.35173,0.48690999999999995,0.48412999999999995,0.44155999999999995,0.45148,0.67881,0.44997,0.28488,0.43006,0.43205000000000005,0.4607,0.50512,0.4607,0.67881,0.38773,0.67881,0.4607,0.38463,0.33565,0.38441000000000003,0.50512,0.38465000000000005,0.43248,0.39796,0.6119600000000001,0.0,0.43765,0.53087,0.5028900000000001,0.6119600000000001,0.58512,0.51283,0.51283,0.0,0.38441000000000003,0.21175,0.35173,0.21533000000000002,0.44160999999999995,0.38463,0.38773,0.61197,0.44160999999999995,0.38441000000000003,0.45148,0.18455,0.0,0.18467999999999996,0.50512,0.6119600000000001,0.51283,0.43765,0.67881,0.38454999999999995,0.18467999999999996,0.44160999999999995,0.44160999999999995,0.67881,0.43765,0.43006,0.38465000000000005,0.22350000000000003,0.49577000000000004,0.0,0.38441000000000003
TRBV7-6*01,0.0,0.0,0.72612,0.39493,0.67092,0.12944,0.0,0.72612,0.0,0.47536,0.60321,0.67092,0.44044000000000005,0.55208,0.26307,0.12944,0.39493,0.0,0.37500999999999995,0.72612,0.47531,0.38451,0.33133,0.74251,0.44999,0.33543999999999996,0.38451,0.33133,0.38451,0.48807,0.0,0.47531,0.42747999999999997,0.72612,0.18537000000000003,0.33892,0.41518,0.33892,0.74251,0.74251,0.26307,0.7261,0.46486000000000005,0.0,0.44044000000000005,0.33543999999999996,0.49653,0.67092,0.60321,0.39493,0.0,0.33543999999999996,0.0,0.72612,0.0,0.33543999999999996,0.39493,0.38451,0.67092,0.60444,0.33543999999999996,0.40195000000000003,0.0,0.12944,0.5742700000000001,0.46486000000000005,0.47536,0.48807,0.67092,0.49653,0.40195000000000003,0.31166000000000005,0.4729,0.26307,0.39493,0.26307,0.67092,0.41517000000000004,0.67092,0.26307,0.0,0.33892,0.0,0.39493,0.0,0.60321,0.42747999999999997,0.72612,0.38451,0.33543999999999996,0.42513,0.37500999999999995,0.72612,0.74251,0.44044000000000005,0.44044000000000005,0.38441000000000003,0.0,0.27198,0.12944,0.18537000000000003,0.47531,0.0,0.41517000000000004,0.7261,0.47531,0.0,0.48807,0.35936999999999997,0.38451,0.35945000000000005,0.39493,0.72612,0.44044000000000005,0.33543999999999996,0.67092,0.0,0.35945000000000005,0.47531,0.47531,0.67092,0.33543999999999996,0.31166000000000005,0.0,0.40497000000000005,0.60444,0.38451,0.0
TRBV5-6*01*CDR1,0.27195,0.27214000000000005,0.60355,0.5021100000000001,0.63007,0.28254999999999997,0.27198,0.60355,0.27214000000000005,0.43626,0.48175,0.63007,0.45675,0.49341,0.41325999999999996,0.28254999999999997,0.5021100000000001,0.27198,0.44227000000000005,0.60355,0.43644000000000005,0.21174000000000004,0.39100999999999997,0.63295,0.44706999999999997,0.40759,0.21174000000000004,0.39100999999999997,0.21174000000000004,0.42101999999999995,0.27198,0.43644000000000005,0.35624999999999996,0.60355,0.19096999999999997,0.32223,0.44301,0.32223,0.63295,0.63295,0.41325999999999996,0.60361,0.45602,0.27195,0.45675,0.40759,0.42493000000000003,0.63007,0.48175,0.5021100000000001,0.27214000000000005,0.40759,0.27198,0.60355,0.27180000000000004,0.40759,0.5021100000000001,0.21174000000000004,0.63007,0.45399,0.40759,0.37810999999999995,0.27198,0.28254999999999997,0.5017499999999999,0.45602,0.43626,0.42101999999999995,0.63007,0.42493000000000003,0.37810999999999995,0.37283999999999995,0.41052999999999995,0.41325999999999996,0.5021100000000001,0.41325999999999996,0.63007,0.44315000000000004,0.63007,0.41325999999999996,0.27195,0.32223,0.27198,0.5021100000000001,0.27203,0.48175,0.35624999999999996,0.60355,0.21174000000000004,0.40759,0.50844,0.44227000000000005,0.60355,0.63295,0.45675,0.45675,0.21175,0.27198,0.0,0.28254999999999997,0.19096999999999997,0.43644000000000005,0.27195,0.44315000000000004,0.60361,0.43644000000000005,0.27198,0.42101999999999995,0.32194999999999996,0.21174000000000004,0.32201,0.5021100000000001,0.60355,0.45675,0.40759,0.63007,0.27214000000000005,0.32201,0.43644000000000005,0.43644000000000005,0.63007,0.40759,0.37283999999999995,0.27203,0.36392,0.45399,0.21174000000000004,0.27198
TRBV12-5*01,0.12919999999999998,0.12946000000000002,0.59473,0.38347,0.6752400000000001,0.0,0.12944,0.59473,0.12946000000000002,0.40686999999999995,0.49890999999999996,0.6752400000000001,0.43213,0.50946,0.25751,0.0,0.38347,0.12944,0.3581,0.59473,0.40681999999999996,0.35187999999999997,0.37417999999999996,0.66435,0.41724000000000006,0.24041999999999997,0.35187999999999997,0.37417999999999996,0.35187999999999997,0.43950999999999996,0.12944,0.40681999999999996,0.34853,0.59473,0.20770999999999995,0.23268,0.44043,0.23268,0.66435,0.66435,0.25751,0.59476,0.44881000000000004,0.12919999999999998,0.43213,0.24041999999999997,0.44082,0.6752400000000001,0.49890999999999996,0.38347,0.12946000000000002,0.24041999999999997,0.12944,0.59473,0.12951999999999997,0.24041999999999997,0.38347,0.35187999999999997,0.6752400000000001,0.56355,0.24041999999999997,0.30684,0.12944,0.0,0.51902,0.44881000000000004,0.40686999999999995,0.43950999999999996,0.6752400000000001,0.44082,0.30684,0.19808000000000003,0.38676999999999995,0.25751,0.38347,0.25751,0.6752400000000001,0.44048,0.6752400000000001,0.25751,0.12919999999999998,0.23268,0.12944,0.38347,0.12953000000000003,0.49890999999999996,0.34853,0.59473,0.35187999999999997,0.24041999999999997,0.43282,0.3581,0.59473,0.66435,0.43213,0.43213,0.35173,0.12944,0.28254999999999997,0.0,0.20770999999999995,0.40681999999999996,0.12919999999999998,0.44048,0.59476,0.40681999999999996,0.12944,0.43950999999999996,0.28532,0.35187999999999997,0.28533,0.38347,0.59473,0.43213,0.24041999999999997,0.6752400000000001,0.12946000000000002,0.28533,0.40681999999999996,0.40681999999999996,0.6752400000000001,0.24041999999999997,0.19808000000000003,0.12953000000000003,0.30818,0.56355,0.35187999999999997,0.12944
TRBV13*02,0.1854,0.18567,0.62964,0.45943999999999996,0.66971,0.20770999999999995,0.18537000000000003,0.62964,0.18567,0.51379,0.5802,0.66971,0.48541,0.5979099999999999,0.34251,0.20770999999999995,0.45943999999999996,0.18537000000000003,0.43306,0.62964,0.51378,0.21543,0.23195,0.71442,0.45921,0.37659,0.21543,0.23195,0.21543,0.5405800000000001,0.18537000000000003,0.51378,0.34219,0.62964,0.0,0.27976,0.35939,0.27976,0.71442,0.71442,0.34251,0.62965,0.56406,0.1854,0.48541,0.37659,0.55813,0.66971,0.5802,0.45943999999999996,0.18567,0.37659,0.18537000000000003,0.62964,0.18525000000000003,0.37659,0.45943999999999996,0.21543,0.66971,0.58307,0.37659,0.30347999999999997,0.18537000000000003,0.20770999999999995,0.63383,0.56406,0.51379,0.5405800000000001,0.66971,0.55813,0.30347999999999997,0.35241999999999996,0.49307,0.34251,0.45943999999999996,0.34251,0.66971,0.35949,0.66971,0.34251,0.1854,0.27976,0.18537000000000003,0.45943999999999996,0.18564000000000003,0.5802,0.34219,0.62964,0.21543,0.37659,0.52727,0.43306,0.62964,0.71442,0.48541,0.48541,0.21533000000000002,0.18537000000000003,0.19096999999999997,0.20770999999999995,0.0,0.51378,0.1854,0.35949,0.62965,0.51378,0.18537000000000003,0.5405800000000001,0.23936999999999997,0.21543,0.23941999999999997,0.45943999999999996,0.62964,0.48541,0.37659,0.66971,0.18567,0.23941999999999997,0.51378,0.51378,0.66971,0.37659,0.35241999999999996,0.18564000000000003,0.28157,0.58307,0.21543,0.18537000000000003
TRBV4-3*03,0.47523000000000004,0.47538,0.5608,0.40346000000000004,0.6900200000000001,0.40681999999999996,0.47531,0.5608,0.47538,0.0,0.17903999999999998,0.6900200000000001,0.21097999999999995,0.27135,0.38578999999999997,0.40681999999999996,0.40346000000000004,0.47531,0.37277000000000005,0.5608,0.0,0.44150999999999996,0.5412600000000001,0.63125,0.14664,0.38734,0.44150999999999996,0.5412600000000001,0.44150999999999996,0.16737000000000002,0.47531,0.0,0.44838,0.5608,0.51378,0.39332,0.51908,0.39332,0.63125,0.63125,0.38578999999999997,0.56082,0.23006000000000004,0.47523000000000004,0.21097999999999995,0.38734,0.07028000000000001,0.6900200000000001,0.17903999999999998,0.40346000000000004,0.47538,0.38734,0.47531,0.5608,0.47523000000000004,0.38734,0.40346000000000004,0.44150999999999996,0.6900200000000001,0.5212399999999999,0.38734,0.45955999999999997,0.47531,0.40681999999999996,0.17095000000000005,0.23006000000000004,0.0,0.16737000000000002,0.6900200000000001,0.07028000000000001,0.45955999999999997,0.3819,0.053100000000000036,0.38578999999999997,0.40346000000000004,0.38578999999999997,0.6900200000000001,0.51915,0.6900200000000001,0.38578999999999997,0.47523000000000004,0.39332,0.47531,0.40346000000000004,0.47546,0.17903999999999998,0.44838,0.5608,0.44150999999999996,0.38734,0.23714999999999997,0.37277000000000005,0.5608,0.63125,0.21097999999999995,0.21097999999999995,0.44160999999999995,0.47531,0.43644000000000005,0.40681999999999996,0.51378,0.0,0.47523000000000004,0.51915,0.56082,0.0,0.47531,0.16737000000000002,0.47448999999999997,0.44150999999999996,0.47441,0.40346000000000004,0.5608,0.21097999999999995,0.38734,0.6900200000000001,0.47538,0.47441,0.0,0.0,0.6900200000000001,0.38734,0.3819,0.47546,0.51674,0.5212399999999999,0.44150999999999996,0.47531
TRBV7-2*02,0.0,0.0,0.72618,0.39481999999999995,0.67093,0.12919999999999998,0.0,0.72618,0.0,0.47529,0.6031500000000001,0.67093,0.44038,0.55202,0.26288999999999996,0.12919999999999998,0.39481999999999995,0.0,0.37509000000000003,0.72618,0.47523000000000004,0.38473,0.33136,0.7425999999999999,0.44992,0.33529,0.38473,0.33136,0.38473,0.48801000000000005,0.0,0.47523000000000004,0.42752,0.72618,0.1854,0.33896000000000004,0.41524000000000005,0.33896000000000004,0.7425999999999999,0.7425999999999999,0.26288999999999996,0.72616,0.4648,0.0,0.44038,0.33529,0.49646,0.67093,0.6031500000000001,0.39481999999999995,0.0,0.33529,0.0,0.72618,0.0,0.33529,0.39481999999999995,0.38473,0.67093,0.60446,0.33529,0.40206,0.0,0.12919999999999998,0.57423,0.4648,0.47529,0.48801000000000005,0.67093,0.49646,0.40206,0.31145,0.47280999999999995,0.26288999999999996,0.39481999999999995,0.26288999999999996,0.67093,0.41522000000000003,0.67093,0.26288999999999996,0.0,0.33896000000000004,0.0,0.39481999999999995,0.0,0.6031500000000001,0.42752,0.72618,0.38473,0.33529,0.42512000000000005,0.37509000000000003,0.72618,0.7425999999999999,0.44038,0.44038,0.38463,0.0,0.27195,0.12919999999999998,0.1854,0.47523000000000004,0.0,0.41522000000000003,0.72616,0.47523000000000004,0.0,0.48801000000000005,0.35946,0.38473,0.35953,0.39481999999999995,0.72618,0.44038,0.33529,0.67093,0.0,0.35953,0.47523000000000004,0.47523000000000004,0.67093,0.33529,0.31145,0.0,0.4051,0.60446,0.38473,0.0
TRBV23-1*01,0.41522000000000003,0.41523,0.69279,0.63208,0.68011,0.44048,0.41517000000000004,0.69279,0.41523,0.51919,0.6122000000000001,0.68011,0.47685,0.60006,0.52807,0.44048,0.63208,0.41517000000000004,0.41925,0.69279,0.51915,0.38768,0.38268,0.75587,0.46096000000000004,0.52956,0.38768,0.38268,0.38768,0.54299,0.41517000000000004,0.51915,0.64542,0.69279,0.35949,0.49656,0.0,0.49656,0.75587,0.75587,0.52807,0.69272,0.54996,0.41522000000000003,0.47685,0.52956,0.5661499999999999,0.68011,0.6122000000000001,0.63208,0.41523,0.52956,0.41517000000000004,0.69279,0.41498999999999997,0.52956,0.63208,0.38768,0.68011,0.6120300000000001,0.52956,0.51107,0.41517000000000004,0.44048,0.62754,0.54996,0.51919,0.54299,0.68011,0.5661499999999999,0.51107,0.53226,0.50335,0.52807,0.63208,0.52807,0.68011,0.0,0.68011,0.52807,0.41522000000000003,0.49656,0.41517000000000004,0.63208,0.41525,0.6122000000000001,0.64542,0.69279,0.38768,0.52956,0.48836999999999997,0.41925,0.69279,0.75587,0.47685,0.47685,0.38773,0.41517000000000004,0.44315000000000004,0.44048,0.35949,0.51915,0.41522000000000003,0.0,0.69272,0.51915,0.41517000000000004,0.54299,0.33875,0.38768,0.33882,0.63208,0.69279,0.47685,0.52956,0.68011,0.41523,0.33882,0.51915,0.51915,0.68011,0.52956,0.53226,0.41525,0.498,0.6120300000000001,0.38768,0.41517000000000004
TRBV20_OR9-2*03,0.72616,0.72624,0.0,0.5206500000000001,0.6098,0.59476,0.7261,0.0,0.72624,0.56086,0.52959,0.6098,0.72403,0.67403,0.5753900000000001,0.59476,0.5206500000000001,0.7261,0.56395,0.0,0.56082,0.61192,0.69452,0.54076,0.70709,0.5680000000000001,0.61192,0.69452,0.61192,0.57071,0.7261,0.56082,0.6952499999999999,0.0,0.62965,0.66388,0.69276,0.66388,0.54076,0.54076,0.5753900000000001,0.0,0.57382,0.72616,0.72403,0.5680000000000001,0.5575600000000001,0.6098,0.52959,0.5206500000000001,0.72624,0.5680000000000001,0.7261,0.0,0.72599,0.5680000000000001,0.5206500000000001,0.61192,0.6098,0.56027,0.5680000000000001,0.62088,0.7261,0.59476,0.51354,0.57382,0.56086,0.57071,0.6098,0.5575600000000001,0.62088,0.56658,0.57648,0.5753900000000001,0.5206500000000001,0.5753900000000001,0.6098,0.69272,0.6098,0.5753900000000001,0.72616,0.66388,0.7261,0.5206500000000001,0.72621,0.52959,0.6952499999999999,0.0,0.61192,0.5680000000000001,0.61493,0.56395,0.0,0.54076,0.72403,0.72403,0.61197,0.7261,0.60361,0.59476,0.62965,0.56082,0.72616,0.69272,0.0,0.56082,0.7261,0.57071,0.60987,0.61192,0.60981,0.5206500000000001,0.0,0.72403,0.5680000000000001,0.6098,0.72624,0.60981,0.56082,0.56082,0.6098,0.5680000000000001,0.56658,0.72621,0.6203000000000001,0.56027,0.61192,0.7261
TRBV4-2*02,0.47523000000000004,0.47538,0.5608,0.40346000000000004,0.6900200000000001,0.40681999999999996,0.47531,0.5608,0.47538,0.0,0.17903999999999998,0.6900200000000001,0.21097999999999995,0.27135,0.38578999999999997,0.40681999999999996,0.40346000000000004,0.47531,0.37277000000000005,0.5608,0.0,0.44150999999999996,0.5412600000000001,0.63125,0.14664,0.38734,0.44150999999999996,0.5412600000000001,0.44150999999999996,0.16737000000000002,0.47531,0.0,0.44838,0.5608,0.51378,0.39332,0.51908,0.39332,0.63125,0.63125,0.38578999999999997,0.56082,0.23006000000000004,0.47523000000000004,0.21097999999999995,0.38734,0.07028000000000001,0.6900200000000001,0.17903999999999998,0.40346000000000004,0.47538,0.38734,0.47531,0.5608,0.47523000000000004,0.38734,0.40346000000000004,0.44150999999999996,0.6900200000000001,0.5212399999999999,0.38734,0.45955999999999997,0.47531,0.40681999999999996,0.17095000000000005,0.23006000000000004,0.0,0.16737000000000002,0.6900200000000001,0.07028000000000001,0.45955999999999997,0.3819,0.053100000000000036,0.38578999999999997,0.40346000000000004,0.38578999999999997,0.6900200000000001,0.51915,0.6900200000000001,0.38578999999999997,0.47523000000000004,0.39332,0.47531,0.40346000000000004,0.47546,0.17903999999999998,0.44838,0.5608,0.44150999999999996,0.38734,0.23714999999999997,0.37277000000000005,0.5608,0.63125,0.21097999999999995,0.21097999999999995,0.44160999999999995,0.47531,0.43644000000000005,0.40681999999999996,0.51378,0.0,0.47523000000000004,0.51915,0.56082,0.0,0.47531,0.16737000000000002,0.47448999999999997,0.44150999999999996,0.47441,0.40346000000000004,0.5608,0.21097999999999995,0.38734,0.6900200000000001,0.47538,0.47441,0.0,0.0,0.6900200000000001,0.38734,0.3819,0.47546,0.51674,0.5212399999999999,0.44150999999999996,0.47531
TRBV7-4*01,0.0,0.0,0.72612,0.39493,0.67092,0.12944,0.0,0.72612,0.0,0.47536,0.60321,0.67092,0.44044000000000005,0.55208,0.26307,0.12944,0.39493,0.0,0.37500999999999995,0.72612,0.47531,0.38451,0.33133,0.74251,0.44999,0.33543999999999996,0.38451,0.33133,0.38451,0.48807,0.0,0.47531,0.42747999999999997,0.72612,0.18537000000000003,0.33892,0.41518,0.33892,0.74251,0.74251,0.26307,0.7261,0.46486000000000005,0.0,0.44044000000000005,0.33543999999999996,0.49653,0.67092,0.60321,0.39493,0.0,0.33543999999999996,0.0,0.72612,0.0,0.33543999999999996,0.39493,0.38451,0.67092,0.60444,0.33543999999999996,0.40195000000000003,0.0,0.12944,0.5742700000000001,0.46486000000000005,0.47536,0.48807,0.67092,0.49653,0.40195000000000003,0.31166000000000005,0.4729,0.26307,0.39493,0.26307,0.67092,0.41517000000000004,0.67092,0.26307,0.0,0.33892,0.0,0.39493,0.0,0.60321,0.42747999999999997,0.72612,0.38451,0.33543999999999996,0.42513,0.37500999999999995,0.72612,0.74251,0.44044000000000005,0.44044000000000005,0.38441000000000003,0.0,0.27198,0.12944,0.18537000000000003,0.47531,0.0,0.41517000000000004,0.7261,0.47531,0.0,0.48807,0.35936999999999997,0.38451,0.35945000000000005,0.39493,0.72612,0.44044000000000005,0.33543999999999996,0.67092,0.0,0.35945000000000005,0.47531,0.47531,0.67092,0.33543999999999996,0.31166000000000005,0.0,0.40497000000000005,0.60444,0.38451,0.0
TRBV6-9*01,0.48801000000000005,0.48812,0.57073,0.40359999999999996,0.6648499999999999,0.43950999999999996,0.48807,0.57073,0.48812,0.16727999999999998,0.32536,0.6648499999999999,0.11570000000000003,0.125,0.38078999999999996,0.43950999999999996,0.40359999999999996,0.48807,0.37461,0.57073,0.16737000000000002,0.45143,0.56402,0.63047,0.22197,0.37664,0.45143,0.56402,0.45143,0.0,0.48807,0.16737000000000002,0.49811000000000005,0.57073,0.5405800000000001,0.42245,0.54291,0.42245,0.63047,0.63047,0.38078999999999996,0.57071,0.09733000000000003,0.48801000000000005,0.11570000000000003,0.37664,0.07989999999999997,0.6648499999999999,0.32536,0.40359999999999996,0.48812,0.37664,0.48807,0.57073,0.48795,0.37664,0.40359999999999996,0.45143,0.6648499999999999,0.50047,0.37664,0.5110600000000001,0.48807,0.43950999999999996,0.12358000000000002,0.09733000000000003,0.16727999999999998,0.0,0.6648499999999999,0.07989999999999997,0.5110600000000001,0.37122,0.14732,0.38078999999999996,0.40359999999999996,0.38078999999999996,0.6648499999999999,0.54299,0.6648499999999999,0.38078999999999996,0.48801000000000005,0.42245,0.48807,0.40359999999999996,0.48817999999999995,0.32536,0.49811000000000005,0.57073,0.45143,0.37664,0.11694000000000004,0.37461,0.57073,0.63047,0.11570000000000003,0.11570000000000003,0.45148,0.48807,0.42101999999999995,0.43950999999999996,0.5405800000000001,0.16737000000000002,0.48801000000000005,0.54299,0.57071,0.16737000000000002,0.48807,0.0,0.51668,0.45143,0.51659,0.40359999999999996,0.57073,0.11570000000000003,0.37664,0.6648499999999999,0.48812,0.51659,0.16737000000000002,0.16737000000000002,0.6648499999999999,0.37664,0.37122,0.48817999999999995,0.56074,0.50047,0.45143,0.48807
TRBV29-1*03,0.35946,0.35962000000000005,0.60983,0.53479,0.68285,0.28532,0.35936999999999997,0.60983,0.35962000000000005,0.47462000000000004,0.50711,0.68285,0.5224,0.5769599999999999,0.49248000000000003,0.28532,0.53479,0.35936999999999997,0.4599,0.60983,0.47448999999999997,0.18447999999999998,0.35975,0.65603,0.50671,0.45199,0.18447999999999998,0.35975,0.18447999999999998,0.51668,0.35936999999999997,0.47448999999999997,0.35599000000000003,0.60983,0.23936999999999997,0.32653,0.33862000000000003,0.32653,0.65603,0.65603,0.49248000000000003,0.60987,0.5301400000000001,0.35946,0.5224,0.45199,0.5224599999999999,0.68285,0.50711,0.53479,0.35962000000000005,0.45199,0.35936999999999997,0.60983,0.35931,0.45199,0.53479,0.18447999999999998,0.68285,0.5297499999999999,0.45199,0.13998999999999995,0.35936999999999997,0.28532,0.5651999999999999,0.5301400000000001,0.47462000000000004,0.51668,0.68285,0.5224599999999999,0.13998999999999995,0.44472,0.47168,0.49248000000000003,0.53479,0.49248000000000003,0.68285,0.33875,0.68285,0.49248000000000003,0.35946,0.32653,0.35936999999999997,0.53479,0.35971,0.50711,0.35599000000000003,0.60983,0.18447999999999998,0.45199,0.50785,0.4599,0.60983,0.65603,0.5224,0.5224,0.18455,0.35936999999999997,0.32194999999999996,0.28532,0.23936999999999997,0.47448999999999997,0.35946,0.33875,0.60987,0.47448999999999997,0.35936999999999997,0.51668,0.0,0.18447999999999998,0.0,0.53479,0.60983,0.5224,0.45199,0.68285,0.35962000000000005,0.0,0.47448999999999997,0.47448999999999997,0.68285,0.45199,0.44472,0.35971,0.11475999999999997,0.5297499999999999,0.18447999999999998,0.35936999999999997
TRBV5-4*02,0.38473,0.38465000000000005,0.61191,0.5050600000000001,0.6789000000000001,0.35187999999999997,0.38451,0.61191,0.38465000000000005,0.44145,0.43248,0.6789000000000001,0.51274,0.51989,0.4606,0.35187999999999997,0.5050600000000001,0.38451,0.50281,0.61191,0.44150999999999996,0.0,0.38648000000000005,0.58517,0.50144,0.43783000000000005,0.0,0.38648000000000005,0.0,0.45143,0.38451,0.44150999999999996,0.39810999999999996,0.61191,0.21543,0.33545,0.38763000000000003,0.33545,0.58517,0.58517,0.4606,0.61192,0.48404,0.38473,0.51274,0.43783000000000005,0.44992,0.6789000000000001,0.43248,0.5050600000000001,0.38465000000000005,0.43783000000000005,0.38451,0.61191,0.38448000000000004,0.43783000000000005,0.5050600000000001,0.0,0.6789000000000001,0.4959,0.43783000000000005,0.28491999999999995,0.38451,0.35187999999999997,0.48688,0.48404,0.44145,0.45143,0.6789000000000001,0.44992,0.28491999999999995,0.43001,0.43196,0.4606,0.5050600000000001,0.4606,0.6789000000000001,0.38768,0.6789000000000001,0.4606,0.38473,0.33545,0.38451,0.5050600000000001,0.38475000000000004,0.43248,0.39810999999999996,0.61191,0.0,0.43783000000000005,0.53071,0.50281,0.61191,0.58517,0.51274,0.51274,0.0,0.38451,0.21174000000000004,0.35187999999999997,0.21543,0.44150999999999996,0.38473,0.38768,0.61192,0.44150999999999996,0.38451,0.45143,0.18447999999999998,0.0,0.18462,0.5050600000000001,0.61191,0.51274,0.43783000000000005,0.6789000000000001,0.38465000000000005,0.18462,0.44150999999999996,0.44150999999999996,0.6789000000000001,0.43783000000000005,0.43001,0.38475000000000004,0.22352000000000005,0.4959,0.0,0.38451
TRBV5-8*02,0.35953,0.35968999999999995,0.6097699999999999,0.53485,0.68286,0.28533,0.35945000000000005,0.6097699999999999,0.35968999999999995,0.47453,0.50701,0.68286,0.52235,0.57687,0.49238000000000004,0.28533,0.53485,0.35945000000000005,0.45992,0.6097699999999999,0.47441,0.18462,0.35963999999999996,0.6559699999999999,0.50666,0.45201,0.18462,0.35963999999999996,0.18462,0.51659,0.35945000000000005,0.47441,0.35589000000000004,0.6097699999999999,0.23941999999999997,0.32643,0.33869000000000005,0.32643,0.6559699999999999,0.6559699999999999,0.49238000000000004,0.60981,0.5300400000000001,0.35953,0.52235,0.45201,0.52235,0.68286,0.50701,0.53485,0.35968999999999995,0.45201,0.35945000000000005,0.6097699999999999,0.35938000000000003,0.45201,0.53485,0.18462,0.68286,0.52986,0.45201,0.13990000000000002,0.35945000000000005,0.28533,0.56511,0.5300400000000001,0.47453,0.51659,0.68286,0.52235,0.13990000000000002,0.44472999999999996,0.47157000000000004,0.49238000000000004,0.53485,0.49238000000000004,0.68286,0.33882,0.68286,0.49238000000000004,0.35953,0.32643,0.35945000000000005,0.53485,0.35979000000000005,0.50701,0.35589000000000004,0.6097699999999999,0.18462,0.45201,0.5078400000000001,0.45992,0.6097699999999999,0.6559699999999999,0.52235,0.52235,0.18467999999999996,0.35945000000000005,0.32201,0.28533,0.23941999999999997,0.47441,0.35953,0.33882,0.60981,0.47441,0.35945000000000005,0.51659,0.0,0.18462,0.0,0.53485,0.6097699999999999,0.52235,0.45201,0.68286,0.35968999999999995,0.0,0.47441,0.47441,0.68286,0.45201,0.44472999999999996,0.35979000000000005,0.11465000000000003,0.52986,0.18462,0.35945000000000005
